day_idx,headline_count,mean_score,positive_pct,negative_pct,neutral_pct
47,11,0.07387423532133354,18.181818181818183,27.27272727272727,54.54545454545454
48,11,0.11776835797860272,27.27272727272727,18.181818181818183,54.54545454545454
49,11,0.15757608919705007,27.27272727272727,9.090909090909092,63.63636363636363
50,11,0.18172586214859016,45.45454545454545,18.181818181818183,36.36363636363637
51,11,0.10585417644687177,36.36363636363637,18.181818181818183,45.45454545454545
52,11,0.053636583283573944,27.27272727272727,27.27272727272727,45.45454545454545
53,11,0.07173614816125408,18.181818181818183,9.090909090909092,72.72727272727273
54,11,0.15277239868450573,36.36363636363637,9.090909090909092,54.54545454545454
55,11,0.30860351647995926,45.45454545454545,9.090909090909092,45.45454545454545
56,11,-0.050991017441302904,0.0,27.27272727272727,72.72727272727273
57,11,0.03259033153827036,27.27272727272727,27.27272727272727,45.45454545454545
58,11,0.20112947633929715,18.181818181818183,0.0,81.81818181818183
59,11,0.20651622307921977,63.63636363636363,18.181818181818183,18.181818181818183
60,11,0.11891813856061771,45.45454545454545,18.181818181818183,36.36363636363637
61,11,0.13594861180314097,27.27272727272727,9.090909090909092,63.63636363636363
62,11,0.1563850282853546,54.54545454545454,18.181818181818183,27.27272727272727
63,11,0.13616051299155138,45.45454545454545,0.0,54.54545454545454
64,11,0.09989158770693689,36.36363636363637,27.27272727272727,36.36363636363637
65,11,0.16319083435982265,45.45454545454545,27.27272727272727,27.27272727272727
66,11,0.2898207944011213,54.54545454545454,0.0,45.45454545454545
67,11,0.06876058520309077,36.36363636363637,18.181818181818183,45.45454545454545
68,11,0.10711295965922649,45.45454545454545,18.181818181818183,36.36363636363637
69,11,-0.028934632169766907,36.36363636363637,27.27272727272727,36.36363636363637
70,11,0.12191861346987212,54.54545454545454,18.181818181818183,27.27272727272727
71,11,0.1281251717022426,36.36363636363637,9.090909090909092,54.54545454545454
72,11,0.12488563750062481,27.27272727272727,18.181818181818183,54.54545454545454
73,11,0.06436500682874002,27.27272727272727,18.181818181818183,54.54545454545454
74,11,0.21602217282442143,54.54545454545454,18.181818181818183,27.27272727272727
75,11,-0.0535212279908246,18.181818181818183,45.45454545454545,36.36363636363637
76,11,0.09417532232167213,27.27272727272727,18.181818181818183,54.54545454545454
77,11,0.09729616279437431,18.181818181818183,27.27272727272727,54.54545454545454
78,11,0.17421920839916208,45.45454545454545,18.181818181818183,36.36363636363637
79,11,0.024852385535786895,18.181818181818183,27.27272727272727,54.54545454545454
80,11,-0.016216529111358666,9.090909090909092,36.36363636363637,54.54545454545454
81,11,0.01890294164350359,45.45454545454545,18.181818181818183,36.36363636363637
82,11,0.20468034765217488,54.54545454545454,36.36363636363637,9.090909090909092
83,11,0.21896040032572187,45.45454545454545,9.090909090909092,45.45454545454545
84,11,0.05609500986922444,27.27272727272727,27.27272727272727,45.45454545454545
85,11,0.293816523476521,63.63636363636363,9.090909090909092,27.27272727272727
86,11,0.11870472759921452,45.45454545454545,36.36363636363637,18.181818181818183
87,11,-0.009531307508417337,36.36363636363637,45.45454545454545,18.181818181818183
88,11,0.169282137473274,36.36363636363637,9.090909090909092,54.54545454545454
89,11,0.2210939432455523,54.54545454545454,18.181818181818183,27.27272727272727
90,11,0.04585853247092224,27.27272727272727,27.27272727272727,45.45454545454545
91,11,0.20799950835460904,45.45454545454545,9.090909090909092,45.45454545454545
92,11,0.18221716098254334,36.36363636363637,18.181818181818183,45.45454545454545
93,11,-0.013528091742361874,36.36363636363637,36.36363636363637,27.27272727272727
94,11,0.046295316369891905,36.36363636363637,27.27272727272727,36.36363636363637
95,11,0.08723373312041796,36.36363636363637,27.27272727272727,36.36363636363637
96,11,0.04194552628389576,36.36363636363637,36.36363636363637,27.27272727272727
97,11,-0.028440799953085547,27.27272727272727,18.181818181818183,54.54545454545454
98,11,0.0071543572091199385,27.27272727272727,36.36363636363637,36.36363636363637
99,11,-0.04607736513862373,18.181818181818183,36.36363636363637,45.45454545454545
100,11,0.209474388191209,45.45454545454545,9.090909090909092,45.45454545454545
101,11,0.08699781412890367,36.36363636363637,18.181818181818183,45.45454545454545
102,11,0.013350592966240344,18.181818181818183,27.27272727272727,54.54545454545454
103,11,0.14347895278520217,45.45454545454545,18.181818181818183,36.36363636363637
104,11,0.2185045150833444,45.45454545454545,18.181818181818183,36.36363636363637
105,11,0.07493284309889373,27.27272727272727,27.27272727272727,45.45454545454545
106,11,0.21443183683380243,36.36363636363637,0.0,63.63636363636363
107,11,0.11021892496285181,27.27272727272727,9.090909090909092,63.63636363636363
108,11,0.3071317994592587,45.45454545454545,0.0,54.54545454545454
109,11,0.11943302738422647,27.27272727272727,9.090909090909092,63.63636363636363
110,11,-0.04899698595610065,9.090909090909092,36.36363636363637,54.54545454545454
111,11,0.040698295644214504,27.27272727272727,18.181818181818183,54.54545454545454
112,11,0.11383394339485252,45.45454545454545,18.181818181818183,36.36363636363637
113,11,-0.1467472637809438,9.090909090909092,54.54545454545454,36.36363636363637
114,11,-0.17704882062788388,18.181818181818183,45.45454545454545,36.36363636363637
115,11,0.21133357060570968,36.36363636363637,9.090909090909092,54.54545454545454
116,11,0.22282469371422026,27.27272727272727,18.181818181818183,54.54545454545454
117,11,-0.0173019212952055,27.27272727272727,27.27272727272727,45.45454545454545
118,11,0.18111505761315813,36.36363636363637,18.181818181818183,45.45454545454545
119,11,0.04396208273973343,18.181818181818183,36.36363636363637,45.45454545454545
120,11,0.18638027809829386,36.36363636363637,9.090909090909092,54.54545454545454
121,11,0.09730797464377346,18.181818181818183,9.090909090909092,72.72727272727273
122,11,0.1560936910840476,45.45454545454545,18.181818181818183,36.36363636363637
123,11,0.0448864827055493,36.36363636363637,27.27272727272727,36.36363636363637
124,11,-0.21908777678131966,9.090909090909092,63.63636363636363,27.27272727272727
125,11,0.334043290621023,72.72727272727273,18.181818181818183,9.090909090909092
126,11,0.027079035166720566,9.090909090909092,18.181818181818183,72.72727272727273
127,11,0.06643636429728032,27.27272727272727,27.27272727272727,45.45454545454545
128,11,-0.026558557699829365,27.27272727272727,36.36363636363637,36.36363636363637
129,11,-0.05053211774580547,18.181818181818183,18.181818181818183,63.63636363636363
130,11,0.16575507572572476,45.45454545454545,9.090909090909092,45.45454545454545
131,11,0.09101732639022146,27.27272727272727,0.0,72.72727272727273
132,11,0.1362803923017515,36.36363636363637,18.181818181818183,45.45454545454545
133,11,-0.035583330065864775,18.181818181818183,36.36363636363637,45.45454545454545
134,11,0.14738907113412514,36.36363636363637,18.181818181818183,45.45454545454545
135,11,0.04055884996563966,18.181818181818183,27.27272727272727,54.54545454545454
136,11,-0.04644747273540854,27.27272727272727,27.27272727272727,45.45454545454545
137,11,0.23649453325617184,45.45454545454545,9.090909090909092,45.45454545454545
138,11,0.0999188514969513,36.36363636363637,18.181818181818183,45.45454545454545
139,11,0.21599945004808507,45.45454545454545,18.181818181818183,36.36363636363637
140,11,0.07132125201304072,18.181818181818183,27.27272727272727,54.54545454545454
141,11,-0.21699960222559914,0.0,54.54545454545454,45.45454545454545
142,11,-0.02518334403181829,18.181818181818183,36.36363636363637,45.45454545454545
143,11,-0.1288923806907161,9.090909090909092,36.36363636363637,54.54545454545454
144,11,0.1842695510977483,45.45454545454545,9.090909090909092,45.45454545454545
145,11,0.029740443250636427,27.27272727272727,27.27272727272727,45.45454545454545
146,11,0.09258561563660575,27.27272727272727,18.181818181818183,54.54545454545454
147,11,0.04394305416100425,36.36363636363637,36.36363636363637,27.27272727272727
148,11,0.15667794337671762,45.45454545454545,18.181818181818183,36.36363636363637
149,11,0.03818903542374173,27.27272727272727,27.27272727272727,45.45454545454545
150,11,0.10584191775841538,27.27272727272727,18.181818181818183,54.54545454545454
151,11,0.165789179408313,45.45454545454545,18.181818181818183,36.36363636363637
152,11,-0.01907942323769616,9.090909090909092,27.27272727272727,63.63636363636363
153,11,-0.1277727365911832,9.090909090909092,36.36363636363637,54.54545454545454
154,11,0.049464506460226314,27.27272727272727,9.090909090909092,63.63636363636363
155,11,0.03448420779737919,27.27272727272727,27.27272727272727,45.45454545454545
156,11,0.14540325251522623,18.181818181818183,9.090909090909092,72.72727272727273
157,11,0.06907751037457956,54.54545454545454,27.27272727272727,18.181818181818183
158,11,0.08479579604923994,18.181818181818183,9.090909090909092,72.72727272727273
159,11,0.17519073004628424,36.36363636363637,9.090909090909092,54.54545454545454
160,11,-0.2113751837394893,9.090909090909092,45.45454545454545,45.45454545454545
161,11,0.0770671193732644,18.181818181818183,18.181818181818183,63.63636363636363
162,11,0.2757689305653821,54.54545454545454,0.0,45.45454545454545
163,11,0.010569866030791684,36.36363636363637,27.27272727272727,36.36363636363637
164,11,0.0694166774351981,18.181818181818183,27.27272727272727,54.54545454545454
165,11,0.12043205071179558,18.181818181818183,9.090909090909092,72.72727272727273
166,11,0.0773251320448637,27.27272727272727,27.27272727272727,45.45454545454545
167,11,0.022921493848602092,27.27272727272727,27.27272727272727,45.45454545454545
168,11,0.20712747031991025,54.54545454545454,18.181818181818183,27.27272727272727
169,11,-0.07970896213124123,0.0,36.36363636363637,63.63636363636363
170,11,0.11669341889012327,36.36363636363637,18.181818181818183,45.45454545454545
171,11,-0.04822442806528837,27.27272727272727,36.36363636363637,36.36363636363637
172,11,0.1304826838969446,27.27272727272727,0.0,72.72727272727273
173,11,0.20599552710669314,45.45454545454545,18.181818181818183,36.36363636363637
174,11,-0.023388101211589397,27.27272727272727,45.45454545454545,27.27272727272727
175,11,0.00766200430764331,18.181818181818183,27.27272727272727,54.54545454545454
176,11,0.09472187822133428,36.36363636363637,27.27272727272727,36.36363636363637
177,11,0.10880777567403008,36.36363636363637,18.181818181818183,45.45454545454545
178,11,0.13993977767522317,45.45454545454545,27.27272727272727,27.27272727272727
179,11,0.2998043116574495,27.27272727272727,0.0,72.72727272727273
180,11,-0.012923268396640509,27.27272727272727,27.27272727272727,45.45454545454545
181,11,0.05163876742895155,27.27272727272727,18.181818181818183,54.54545454545454
182,11,0.2573602375069357,36.36363636363637,9.090909090909092,54.54545454545454
183,11,0.051904315169584776,9.090909090909092,9.090909090909092,81.81818181818183
184,11,0.2460593334391355,54.54545454545454,9.090909090909092,36.36363636363637
185,11,0.19398403626872557,45.45454545454545,27.27272727272727,27.27272727272727
186,11,0.0806928268177068,36.36363636363637,18.181818181818183,45.45454545454545
187,11,0.05665124198382066,18.181818181818183,9.090909090909092,72.72727272727273
188,11,-0.15372412120360607,9.090909090909092,45.45454545454545,45.45454545454545
189,11,0.11293714229198805,9.090909090909092,9.090909090909092,81.81818181818183
190,11,-0.13768857165412743,9.090909090909092,45.45454545454545,45.45454545454545
191,11,0.14836472844173307,45.45454545454545,27.27272727272727,27.27272727272727
192,11,0.04545360564395711,27.27272727272727,27.27272727272727,45.45454545454545
193,11,0.14089798009199372,36.36363636363637,18.181818181818183,45.45454545454545
194,11,0.10243050798482453,27.27272727272727,27.27272727272727,45.45454545454545
195,11,0.040234025656585785,18.181818181818183,18.181818181818183,63.63636363636363
196,11,-0.09781139134225571,18.181818181818183,36.36363636363637,45.45454545454545
197,11,0.32265473180005694,63.63636363636363,18.181818181818183,18.181818181818183
198,11,0.09508326619004705,27.27272727272727,18.181818181818183,54.54545454545454
199,11,0.02560062173041242,18.181818181818183,18.181818181818183,63.63636363636363
200,11,0.012495713177802252,18.181818181818183,27.27272727272727,54.54545454545454
201,11,-0.03515759073949354,9.090909090909092,18.181818181818183,72.72727272727273
202,11,0.04901735984784002,18.181818181818183,18.181818181818183,63.63636363636363
203,11,0.07338272260597489,27.27272727272727,27.27272727272727,45.45454545454545
204,11,-0.18978573687297065,9.090909090909092,54.54545454545454,36.36363636363637
205,11,0.13278544614271823,36.36363636363637,9.090909090909092,54.54545454545454
206,11,-0.047617861194326296,0.0,27.27272727272727,72.72727272727273
207,11,-0.006587105785948319,27.27272727272727,36.36363636363637,36.36363636363637
208,11,0.07667423817342178,45.45454545454545,36.36363636363637,18.181818181818183
209,11,-0.03221958602401847,9.090909090909092,18.181818181818183,72.72727272727273
210,11,0.031121233614567142,27.27272727272727,27.27272727272727,45.45454545454545
211,11,-0.07319594567378054,18.181818181818183,45.45454545454545,36.36363636363637
212,11,0.19601631090891516,45.45454545454545,18.181818181818183,36.36363636363637
213,11,0.17308037162528786,54.54545454545454,27.27272727272727,18.181818181818183
214,11,0.059506310230945984,27.27272727272727,18.181818181818183,54.54545454545454
215,11,0.024754773141675044,18.181818181818183,27.27272727272727,54.54545454545454
216,11,0.09964860853246912,27.27272727272727,18.181818181818183,54.54545454545454
217,11,0.22400664085002725,36.36363636363637,0.0,63.63636363636363
218,11,0.17917905616402852,45.45454545454545,18.181818181818183,36.36363636363637
219,11,-0.048111540123202845,18.181818181818183,45.45454545454545,36.36363636363637
220,11,0.1784300746472878,27.27272727272727,18.181818181818183,54.54545454545454
221,11,0.11017912155416894,27.27272727272727,18.181818181818183,54.54545454545454
222,11,0.024833049984978792,36.36363636363637,36.36363636363637,27.27272727272727
223,11,-0.0220588975604081,36.36363636363637,36.36363636363637,27.27272727272727
224,11,-0.01439756384142915,27.27272727272727,36.36363636363637,36.36363636363637
225,11,0.1370964595936737,18.181818181818183,18.181818181818183,63.63636363636363
226,11,0.2895563582598051,45.45454545454545,18.181818181818183,36.36363636363637
227,11,0.06730130109769515,27.27272727272727,27.27272727272727,45.45454545454545
228,11,-0.024078788827316143,18.181818181818183,45.45454545454545,36.36363636363637
229,11,0.2970566340223988,36.36363636363637,9.090909090909092,54.54545454545454
230,11,-0.0017935563334956696,9.090909090909092,36.36363636363637,54.54545454545454
231,11,0.15484097348838707,36.36363636363637,36.36363636363637,27.27272727272727
232,11,0.09335623679301115,54.54545454545454,36.36363636363637,9.090909090909092
233,11,0.07597123652224541,27.27272727272727,18.181818181818183,54.54545454545454
234,11,0.20076363311467943,36.36363636363637,9.090909090909092,54.54545454545454
235,11,0.1455874919342546,27.27272727272727,9.090909090909092,63.63636363636363
236,11,0.04264079350801102,18.181818181818183,27.27272727272727,54.54545454545454
237,11,0.0244735847103873,27.27272727272727,27.27272727272727,45.45454545454545
238,11,-0.07476815934361396,9.090909090909092,45.45454545454545,45.45454545454545
239,11,0.17935660174941212,18.181818181818183,0.0,81.81818181818183
240,11,-0.1004782499741125,9.090909090909092,36.36363636363637,54.54545454545454
241,11,0.2284526669553971,36.36363636363637,9.090909090909092,54.54545454545454
242,11,0.07260884222708092,27.27272727272727,18.181818181818183,54.54545454545454
243,11,0.05731218803477666,27.27272727272727,27.27272727272727,45.45454545454545
244,11,0.19204219308390333,45.45454545454545,9.090909090909092,45.45454545454545
245,11,-0.015781434254884256,18.181818181818183,27.27272727272727,54.54545454545454
246,11,0.026633178825131595,18.181818181818183,18.181818181818183,63.63636363636363
247,11,0.2132996500999106,36.36363636363637,18.181818181818183,45.45454545454545
248,11,0.1052594372521365,45.45454545454545,27.27272727272727,27.27272727272727
249,11,0.14099787044423098,27.27272727272727,9.090909090909092,63.63636363636363
250,11,0.040265373859274534,9.090909090909092,18.181818181818183,72.72727272727273
251,11,0.04000901479448544,18.181818181818183,9.090909090909092,72.72727272727273
252,11,-0.11277612532206015,9.090909090909092,54.54545454545454,36.36363636363637
253,11,-0.0647589525701824,9.090909090909092,27.27272727272727,63.63636363636363
254,11,0.18047525288769953,36.36363636363637,18.181818181818183,45.45454545454545
255,11,0.15309672672201782,27.27272727272727,18.181818181818183,54.54545454545454
256,11,0.26310668571522106,45.45454545454545,9.090909090909092,45.45454545454545
257,11,0.13808951941327924,18.181818181818183,18.181818181818183,63.63636363636363
258,11,-0.03874281595769716,18.181818181818183,54.54545454545454,27.27272727272727
259,11,0.15290100377246188,54.54545454545454,27.27272727272727,18.181818181818183
260,11,0.09858660169628228,36.36363636363637,36.36363636363637,27.27272727272727
261,11,0.17350603179201377,45.45454545454545,18.181818181818183,36.36363636363637
262,11,0.12036563187269897,36.36363636363637,18.181818181818183,45.45454545454545
263,11,0.06690042393461891,18.181818181818183,9.090909090909092,72.72727272727273
264,11,-0.050814238723766475,18.181818181818183,36.36363636363637,45.45454545454545
265,11,0.06836883150417733,45.45454545454545,27.27272727272727,27.27272727272727
266,11,0.04853792689077661,36.36363636363637,36.36363636363637,27.27272727272727
267,11,0.02236685716545173,27.27272727272727,18.181818181818183,54.54545454545454
268,11,0.07980887677872597,45.45454545454545,27.27272727272727,27.27272727272727
269,11,0.17683009102292688,27.27272727272727,9.090909090909092,63.63636363636363
270,11,0.04571859938787756,27.27272727272727,36.36363636363637,36.36363636363637
271,11,0.08646845532446731,27.27272727272727,18.181818181818183,54.54545454545454
272,11,0.05301748738558136,36.36363636363637,27.27272727272727,36.36363636363637
273,11,0.05517011263075597,36.36363636363637,27.27272727272727,36.36363636363637
274,11,0.21609228620360385,54.54545454545454,9.090909090909092,36.36363636363637
275,11,0.011848028974210188,18.181818181818183,18.181818181818183,63.63636363636363
276,11,-0.0008805809396810673,27.27272727272727,36.36363636363637,36.36363636363637
277,11,0.22100446203020366,36.36363636363637,9.090909090909092,54.54545454545454
278,11,-0.29268974530249176,9.090909090909092,72.72727272727273,18.181818181818183
279,11,0.18966550511081345,36.36363636363637,18.181818181818183,45.45454545454545
280,11,-0.043171219802446203,9.090909090909092,36.36363636363637,54.54545454545454
281,11,0.14920350166505428,27.27272727272727,27.27272727272727,45.45454545454545
282,11,0.20239945163769005,27.27272727272727,9.090909090909092,63.63636363636363
283,11,-0.054666353473260036,9.090909090909092,27.27272727272727,63.63636363636363
284,11,0.16465237136230138,45.45454545454545,18.181818181818183,36.36363636363637
285,11,0.04750109099423983,27.27272727272727,18.181818181818183,54.54545454545454
286,11,0.0750005490974164,27.27272727272727,9.090909090909092,63.63636363636363
287,11,0.14922622045557737,45.45454545454545,9.090909090909092,45.45454545454545
288,11,0.06644095136466302,36.36363636363637,9.090909090909092,54.54545454545454
289,11,-0.024511377952717028,36.36363636363637,36.36363636363637,27.27272727272727
290,11,-0.04022493508694297,36.36363636363637,36.36363636363637,27.27272727272727
291,11,0.2291178350464679,36.36363636363637,9.090909090909092,54.54545454545454
292,11,0.01583458231978321,9.090909090909092,45.45454545454545,45.45454545454545
293,11,0.2783285868789156,36.36363636363637,18.181818181818183,45.45454545454545
294,11,0.1322309115203658,45.45454545454545,18.181818181818183,36.36363636363637
295,11,0.11745851958882648,45.45454545454545,18.181818181818183,36.36363636363637
296,11,-0.03123078207634444,27.27272727272727,27.27272727272727,45.45454545454545
297,11,0.08775994074126538,18.181818181818183,9.090909090909092,72.72727272727273
298,11,0.15994626862826686,36.36363636363637,9.090909090909092,54.54545454545454
299,11,-0.011096980389995707,36.36363636363637,36.36363636363637,27.27272727272727
300,11,-0.019575274448611672,18.181818181818183,18.181818181818183,63.63636363636363
301,11,0.09344120534939998,45.45454545454545,18.181818181818183,36.36363636363637
302,11,0.05044011299701968,18.181818181818183,18.181818181818183,63.63636363636363
303,11,0.1615331727737327,18.181818181818183,9.090909090909092,72.72727272727273
304,11,0.028047587355967005,18.181818181818183,27.27272727272727,54.54545454545454
305,11,-0.023188855345001032,27.27272727272727,27.27272727272727,45.45454545454545
306,11,-0.06481065510318483,18.181818181818183,45.45454545454545,36.36363636363637
307,11,0.14694007507812332,36.36363636363637,27.27272727272727,36.36363636363637
308,11,0.18657496626135697,45.45454545454545,18.181818181818183,36.36363636363637
309,11,0.23800888235504586,45.45454545454545,9.090909090909092,45.45454545454545
310,11,0.1199432815683607,54.54545454545454,27.27272727272727,18.181818181818183
311,11,0.1439983021610404,27.27272727272727,9.090909090909092,63.63636363636363
312,11,-0.036995233973343346,18.181818181818183,36.36363636363637,45.45454545454545
313,11,-0.016154911304687606,18.181818181818183,36.36363636363637,45.45454545454545
314,11,0.1481770288567959,36.36363636363637,18.181818181818183,45.45454545454545
315,11,0.16806904191363656,36.36363636363637,18.181818181818183,45.45454545454545
316,11,0.12069485343032586,27.27272727272727,18.181818181818183,54.54545454545454
317,11,0.16009241113932723,45.45454545454545,9.090909090909092,45.45454545454545
318,11,0.1642013668701621,27.27272727272727,9.090909090909092,63.63636363636363
319,11,0.030643939703035906,27.27272727272727,45.45454545454545,27.27272727272727
320,11,0.02488005628798466,27.27272727272727,27.27272727272727,45.45454545454545
321,11,-0.10228035700850822,36.36363636363637,54.54545454545454,9.090909090909092
322,11,0.1992957219838493,45.45454545454545,9.090909090909092,45.45454545454545
323,11,-0.013837489232557499,9.090909090909092,18.181818181818183,72.72727272727273
324,11,0.11100251183743212,36.36363636363637,18.181818181818183,45.45454545454545
325,11,0.07865043623923335,45.45454545454545,27.27272727272727,27.27272727272727
326,11,0.15172440765952536,36.36363636363637,27.27272727272727,36.36363636363637
327,11,0.17927362932841084,36.36363636363637,9.090909090909092,54.54545454545454
328,11,0.15822027737144342,36.36363636363637,9.090909090909092,54.54545454545454
329,11,0.25906525082810006,45.45454545454545,9.090909090909092,45.45454545454545
330,11,0.005341771283216468,27.27272727272727,18.181818181818183,54.54545454545454
331,11,0.1565487990001879,36.36363636363637,27.27272727272727,36.36363636363637
332,11,0.19049110953702392,36.36363636363637,9.090909090909092,54.54545454545454
333,11,0.15190227995203004,54.54545454545454,27.27272727272727,18.181818181818183
334,11,-0.02019750369219545,27.27272727272727,27.27272727272727,45.45454545454545
335,11,-0.051017695490541144,18.181818181818183,36.36363636363637,45.45454545454545
336,11,-0.007080699354257692,9.090909090909092,27.27272727272727,63.63636363636363
337,11,0.10533143385744985,18.181818181818183,9.090909090909092,72.72727272727273
338,11,0.18384024108310484,45.45454545454545,18.181818181818183,36.36363636363637
339,11,0.2485387714156131,54.54545454545454,27.27272727272727,18.181818181818183
340,11,0.14101527179940818,36.36363636363637,18.181818181818183,45.45454545454545
341,11,0.044313183868164956,27.27272727272727,36.36363636363637,36.36363636363637
342,11,0.03647297390002294,45.45454545454545,36.36363636363637,18.181818181818183
343,11,-0.09681197266695855,27.27272727272727,36.36363636363637,36.36363636363637
344,11,0.05104957923095932,18.181818181818183,18.181818181818183,63.63636363636363
345,11,-0.18439261572197124,9.090909090909092,54.54545454545454,36.36363636363637
346,11,0.03620753135436858,9.090909090909092,18.181818181818183,72.72727272727273
347,11,0.17757802784424045,45.45454545454545,9.090909090909092,45.45454545454545
348,11,0.20126770245872613,27.27272727272727,0.0,72.72727272727273
349,11,0.042162036901742715,27.27272727272727,27.27272727272727,45.45454545454545
350,11,-0.052048775110327065,27.27272727272727,36.36363636363637,36.36363636363637
351,11,-0.08720426380941322,18.181818181818183,36.36363636363637,45.45454545454545
352,11,0.2232620154875786,36.36363636363637,9.090909090909092,54.54545454545454
353,11,0.2638695631543937,54.54545454545454,9.090909090909092,36.36363636363637
354,11,0.23396920779106203,36.36363636363637,0.0,63.63636363636363
355,11,0.018751830058150076,18.181818181818183,27.27272727272727,54.54545454545454
356,11,0.3471226016900956,54.54545454545454,9.090909090909092,36.36363636363637
357,11,0.11427938679848794,45.45454545454545,9.090909090909092,45.45454545454545
358,11,-0.0018733270828763526,36.36363636363637,36.36363636363637,27.27272727272727
359,11,0.17468915632790535,36.36363636363637,9.090909090909092,54.54545454545454
360,11,0.11311561100172042,36.36363636363637,9.090909090909092,54.54545454545454
361,11,-0.03741908317963893,27.27272727272727,45.45454545454545,27.27272727272727
362,11,0.03322943866272663,27.27272727272727,18.181818181818183,54.54545454545454
363,11,0.19052275119220893,45.45454545454545,18.181818181818183,36.36363636363637
364,11,0.10621108648261363,36.36363636363637,27.27272727272727,36.36363636363637
365,11,0.0037704976307299295,27.27272727272727,27.27272727272727,45.45454545454545
366,11,0.30010637550288616,36.36363636363637,0.0,63.63636363636363
367,11,-0.11691072228701155,18.181818181818183,45.45454545454545,36.36363636363637
368,11,-0.160791721870907,18.181818181818183,45.45454545454545,36.36363636363637
369,11,0.14283443036688162,54.54545454545454,9.090909090909092,36.36363636363637
370,11,-0.10457638874408554,9.090909090909092,36.36363636363637,54.54545454545454
371,11,0.1579315531300727,54.54545454545454,27.27272727272727,18.181818181818183
372,11,0.20258237671898538,36.36363636363637,18.181818181818183,45.45454545454545
373,11,0.014450963911975857,36.36363636363637,36.36363636363637,27.27272727272727
374,11,0.1459115923827802,36.36363636363637,18.181818181818183,45.45454545454545
375,11,0.3190687359222659,72.72727272727273,0.0,27.27272727272727
